store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),update_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
967243366292148356,10,7,15,50,6,49
9085051067660947586,53,0,0,7,11,63
8549152411801997445,2,20,82,58,3,56
8179121677135007878,8,8,33,52,5,45
67717500383842441,7,2,26,53,1,12
6910784064417910921,52,0,0,8,0,0
748047373956993163,13,19,85,47,4,53
1352067438971867278,12,16,68,48,0,28
802120305910173841,5,20,83,55,3,55
4529390634978594961,9,4,22,51,3,20
21324801088409750,10,9,40,50,6,42
5873288281145659541,6,0,12,54,0,4
8363703646299213971,27,0,9,33,7,65
7630176004787064983,11,19,82,49,4,56
6833466353831334043,54,0,0,6,13,78
8158185520202633370,47,0,0,13,23,138
5930701051462602910,4,2,10,56,0,8
2607675503703412899,57,0,0,3,23,138
6497985141852524709,52,0,0,8,11,77
1663579674353979562,52,0,0,8,6,70
5085270034877829291,49,0,0,11,23,138
338391885392367793,11,10,44,49,6,50
4373886410268856496,55,0,0,5,12,76
8037689303531016368,48,0,2,12,7,39
339341849757536438,51,0,0,9,23,138
5003423114811887797,12,16,69,48,0,27
1624083741059109051,49,0,0,11,11,76
6427687325821063353,49,0,0,11,13,78
6280934874809389243,10,10,45,50,5,37
1589998446802227389,47,3,6,13,5,42
7499732641258229946,5,0,0,55,0,0
5613854412649451707,49,1,4,11,1,21
1118591033928503491,10,6,30,50,0,6
8192203053623529665,5,6,27,55,6,44
3731243268234793156,57,20,82,3,3,56
2826825204396511429,10,0,0,50,0,0
1611710727645450442,5,9,40,55,6,50
4380761740069916879,11,7,42,49,6,46
7674310523499335885,13,7,39,47,6,51
5470419844826255568,54,0,0,6,23,138
407289621371048153,12,13,56,48,6,58
5736528995066171610,48,0,3,12,3,15
319862492293157085,7,0,0,53,0,0
2580951030717108444,52,0,0,8,23,138
4056335424996921569,10,11,49,50,6,53
4009439121568288994,11,19,83,49,4,55
7714691435259810017,10,15,77,50,8,61
2699419836375486692,9,5,34,51,6,44
6693835398675714278,56,0,0,4,13,78
8061859264969789672,57,0,0,3,7,42
4732303022225543402,31,6,31,29,6,41
3965451178459812076,9,19,82,51,4,56
2902464163495727341,1,6,30,59,6,44
6208519373330960619,12,19,80,48,4,58
1108855933943795950,7,0,0,53,0,0
836212995016020205,52,0,0,8,7,77
1644437974845280499,35,5,25,25,6,41
8050005126287642865,7,0,0,53,0,0
2759980874799239411,9,19,49,51,4,45
7017778829932548339,10,3,21,50,7,36
8924176878030049525,8,20,82,52,3,56
5237170528291737847,4,0,0,56,0,0
8831995632492400889,11,0,0,49,0,0
8753170418234904829,3,7,33,57,6,39
5632797012366283008,58,9,45,2,6,45
5835791204306735363,55,0,0,5,23,138
9033290127287996675,8,6,29,52,6,43
1714506143998660873,58,0,0,2,12,72
2378235490339082505,8,19,81,52,4,57
8152964317631435022,11,23,106,49,0,32
7292571158355038480,10,5,42,50,4,54
811919176723517720,33,2,20,27,10,47
7788650309759389977,4,8,21,56,5,24
4965057486435340575,12,14,56,48,0,28
1693775767424127266,49,0,0,11,13,54
8598065485477269790,0,0,0,60,11,67
5794328187938787619,47,0,1,13,3,17
1928946537268203823,12,11,47,48,6,53
1147194508948918576,1,0,0,59,23,138
2977825054377103667,58,8,41,2,4,31
178239698550477108,10,19,80,50,4,58
8245319779175223612,3,19,82,57,4,56
2219122341590683967,1,19,82,59,4,56
6169458927978434880,57,9,29,3,5,31
5790946269902229825,9,19,82,51,4,56
3750446289207120193,1,0,0,59,23,138
2307649890743275844,52,0,3,8,14,81
3032651653037216068,8,19,81,52,4,57
8173033835858186568,6,4,22,54,6,39
9006895550181986634,1,0,0,59,0,0
7158417350159552844,4,0,0,56,0,0
8766253309018689872,7,5,27,53,6,39
7256836982801781073,57,19,81,3,4,57
890853140327453013,51,15,68,9,0,22
315824352121934166,5,0,3,55,1,7
2731110255266386262,5,17,68,55,0,30
5277571766080786770,1,0,2,59,2,14
3697877079911453016,51,0,0,9,13,78
3528905339584729426,54,0,0,6,9,68
6554654844220592475,12,8,38,48,6,37
3199893599627465052,1,11,42,59,8,72
4416543351830401373,47,0,3,13,3,13
44457349433151838,48,0,0,12,23,138
1438440129937723749,12,5,23,48,6,26
3017283017149632871,47,0,1,13,6,35
294330749305213289,37,19,82,23,4,56
5356007107906949479,10,6,29,50,6,45
4459587593158283629,4,0,9,56,23,129
3752925979810681198,50,0,0,10,23,138
4713142533156884849,45,4,22,15,7,44
1309908774758601076,11,2,24,49,9,54
5464331636223299954,9,4,30,51,6,56
5532963948116431220,57,7,36,3,4,30
9030080973016813939,6,5,14,54,2,28
387776103302648182,57,6,29,3,5,39
5328868441857118583,57,0,0,3,6,51
9159257744604713332,55,0,0,5,11,80
2855836748558356864,9,19,83,51,4,55
2793102892543988097,12,0,0,48,0,0
3649552813274517889,8,13,28,52,5,29
2996742730136048004,7,0,0,53,0,0
4986081097183220101,57,0,0,3,23,138
4821815390512861574,12,20,83,48,3,55
2669415856469234059,11,0,0,49,0,0
6808603621332144524,53,0,0,7,6,36
4631425231309361551,10,19,83,50,4,55
4357488014254100881,57,0,0,3,7,54
478727481664524694,37,0,23,23,8,25
6087738873469784469,1,5,22,59,0,8
5409527894414643606,48,0,0,12,13,78
8005051808216076694,57,0,0,3,13,78
4210937378474873241,49,0,0,11,14,58
5009225373959901596,52,0,0,8,23,138
6031574077635056029,9,19,82,51,4,56
6050822843681460644,1,8,41,59,2,32
3135818154875310502,11,3,14,49,0,8
76703009444581800,39,18,76,21,5,16
1814273048523919787,10,19,82,50,4,56
7799427948315267498,58,19,67,2,4,25
5553970289224077739,59,1,5,1,0,1
8242650399948001706,57,0,2,3,12,69
8805264305663398322,8,0,0,52,0,0
2023996204101456312,12,0,0,48,0,0
844614235408093626,5,3,22,55,6,47
4161006905852514749,12,2,11,48,0,4
4132729848999072189,11,23,106,49,0,32
1532587917599166912,12,10,47,48,6,47
7596818467891630526,8,8,26,52,6,32
7660323411264459198,10,5,25,50,6,41
6534582361387159998,0,0,0,60,6,53
7863543182071845313,9,19,83,51,4,55
7840525054690447810,12,5,25,48,6,41
2957222027378282947,4,2,10,56,0,2
5044560149298205125,59,0,18,1,14,66
5228523973235102150,8,0,0,52,0,0
6949913012380946883,8,9,35,52,6,37
2932142754555777477,12,11,50,48,8,62
3600055836159431117,50,0,0,10,23,138
7709672704889672140,7,4,31,53,6,42
3525036210361946574,11,19,81,49,4,57
326547313497330132,9,4,16,51,0,8
8486299278037537233,4,10,37,56,6,39
4953282867030577618,58,20,83,2,3,55
2326998101403619796,50,0,0,10,23,138
1954193075725160920,50,0,0,10,23,138
8325656453222715864,10,19,82,50,4,56
4604173050181308891,9,0,3,51,17,99
1117967245891031528,51,0,0,9,23,138
6474758764658020840,49,0,0,11,6,59
6661220041182073323,8,10,46,52,6,50
6394463772226245099,4,0,0,56,0,0
6192039646685319663,1,14,78,59,9,60
9064645233606218224,8,0,0,52,0,0
5225316035868742129,12,11,49,48,6,53
713193302403568117,0,8,27,60,6,31
785273187025900021,3,6,37,57,6,46
7251054221949850101,12,5,26,48,6,28
165802462521250297,10,7,18,50,6,24
4380952809306247671,49,0,0,11,13,78
7217165329319252476,11,20,84,49,3,54
5763852753260532221,3,6,41,57,7,47
3757910529254019583,57,0,0,3,23,138
4543897923796423169,51,0,0,9,23,138
971075299084784137,9,9,27,51,5,31
673605444913320458,2,2,26,58,1,12
7101354114092159494,49,0,0,11,23,138
2221851219031118348,31,12,52,29,6,56
5571830984849674766,27,6,34,33,7,56
1572460127402938896,1,5,21,59,1,15
1315339373260034579,10,10,41,50,7,61
7132560443803882004,8,6,29,52,6,45
2644506338402062871,10,0,0,50,0,0
5760652495898923541,5,15,68,55,0,22
7590362642504110612,55,0,3,5,12,71
3034759654120935965,49,0,2,11,12,69
7369000223881875999,35,0,30,25,19,84
2414850804157403681,12,8,63,48,15,75
421844698336219690,8,6,29,52,6,43
6396272479102423594,59,7,30,1,6,48
4570537082037555757,12,0,0,48,0,0
3127697223047434799,59,13,56,1,6,58
6525272832300798520,25,0,3,35,3,15
4892186536721666620,6,11,48,54,6,48
4455024939564454462,8,0,0,52,0,0
8329758687101833789,11,0,1,49,6,33
5638137015667642940,52,0,0,8,23,138
3766537101981078077,59,0,0,1,8,48
1896106000117322311,56,14,60,4,0,26
2648464785159803463,0,6,22,60,0,14
6539309355712336455,11,10,42,49,0,23
5580238571535389259,8,7,26,52,0,30
3195911228327285325,8,19,82,52,4,56
1271302586752062033,52,0,0,8,12,83
3878550062955418195,9,15,59,51,0,21
2172283217357361748,31,19,84,29,4,54
6640950254837518930,57,1,4,3,0,2
1597199622713594458,6,0,33,54,4,29
5304594532629434969,0,0,0,60,12,76
7543540966536434265,58,0,0,2,2,12
6836033035108373086,8,3,11,52,0,7
5828983529943356000,53,0,3,7,14,80
6704060377581965921,7,19,82,53,0,32
6375588536193471074,13,1,2,47,0,4
4343465542500012644,8,5,27,52,6,38
1079126965017760358,8,0,2,52,11,62
4519421355791569509,12,23,106,48,0,32
2027120208188920424,10,4,25,50,6,35
1391396401919742563,11,10,42,49,6,54
6058057815782380138,59,8,33,1,5,45
3414836291417592427,0,3,3,60,20,135
1884468051370103407,11,17,69,49,0,29
6196446117674439279,36,7,37,24,9,61
1274939009130582642,39,9,45,21,6,54
7636546551992701558,49,0,0,11,23,138
7379260335230767740,11,4,34,49,6,56
3174362223001916035,27,0,0,33,0,0
5254282255714112131,6,13,56,54,6,58
7305655967015129730,55,5,39,5,6,36
6332042427737330306,55,0,0,5,12,72
8969592763404505735,11,11,49,49,6,43
3955175527438439049,11,20,84,49,3,54
1371971221718848145,10,19,83,50,4,55
495872192131912338,59,20,84,1,3,54
5278698696648217233,12,7,37,48,6,53
2621955219536925328,6,7,32,54,6,46
8351626913391661712,12,7,37,48,6,53
4119017970525819537,9,19,83,51,4,55
1223071685360669337,11,1,4,49,0,2
7860806530755842712,12,19,82,48,4,56
6755416440082485918,34,3,38,26,2,28
834923670257554083,9,19,76,51,4,62
5354197184395760290,1,11,49,59,6,53
6021287657050460836,59,1,4,1,0,2
5347322395732726438,0,9,44,60,6,36
1670544066363019946,7,6,37,53,6,46
4932982439452463784,2,1,3,58,0,3
3695146452327879338,57,0,0,3,13,78
8158807283748065965,55,0,2,5,9,52
9040075712490361522,8,0,0,52,0,0
2004008992146936503,3,19,82,57,4,34
1581096941499437752,48,0,0,12,13,78
4213071309083464375,51,0,0,9,14,58
3849226342379082426,3,6,24,57,5,42
3663970472369017531,6,0,0,54,0,0
4455735988009063100,11,0,12,49,0,4
2455054751588111036,47,0,0,13,23,138
3666055714700907199,1,15,68,59,0,22
4714224159527883454,41,0,0,19,0,0
6596625975466283714,57,18,78,3,0,30
3058415293345977027,5,10,19,55,5,26
8876666874994807491,7,15,62,53,0,28
2263182823154864839,50,0,0,10,0,0
3650617587706876611,49,0,0,11,0,0
3110031060823036618,11,20,83,49,3,55
6218085605817963210,6,19,82,54,0,32
1227871110536975051,59,4,25,1,6,58
6595293431502230220,3,0,0,57,13,78
2531338718832317133,58,0,0,2,13,78
3840489422627263186,12,2,20,48,3,35
3757801004957848275,57,0,0,3,23,138
4229155290180047573,10,15,68,50,0,22
4484800201282573016,49,0,0,11,13,78
1543598430741975771,9,0,1,51,1,5
4518233183474396,6,5,37,54,3,45
5974787102868394715,29,0,2,31,12,70
7082625930741109471,58,19,82,2,4,56
2326915445284197100,56,0,0,4,13,78
8431870774141801196,39,4,18,21,5,36
3425404453148971758,8,8,25,52,7,17
1437843112927580914,58,19,82,2,4,56
1091306445493916403,6,4,27,54,6,46
1664719848815022837,35,8,33,25,6,51
6717834095602651894,9,0,13,51,4,11
4780221754594120444,9,19,82,51,4,56
5449267616190124797,12,3,18,48,3,35
1789633125587047168,5,7,31,55,6,47
7292116609046500092,49,0,0,11,13,78
808823578625004293,4,0,0,56,0,0
4490643581481308938,12,19,82,48,4,56
5826096573667005199,3,5,26,57,7,47
2031324459140666130,11,5,24,49,6,42
3515364434558964498,8,8,41,52,2,32
6912066137446863637,3,2,12,57,0,2
4192592653801050907,57,3,14,3,0,8
577428373893501727,11,3,3,49,20,135
43648085180404513,50,0,3,10,10,85
3527084834382369573,23,6,31,37,6,36
8243906937303257893,9,18,81,51,5,57
8446155555455423271,1,7,30,59,1,18
4489452932724052778,51,0,9,9,12,85
7957957650008068907,1,1,30,59,4,48
2951988730150933298,7,19,49,53,4,45
2633726356226986802,10,5,33,50,6,44
6140591906088014644,7,4,21,53,6,39
6277756053786415931,7,19,81,53,4,57
4747602793265451836,57,23,81,3,0,57
8780696038018437947,58,19,82,2,4,56
3565831738235015999,8,19,82,52,4,56
616920902337581889,12,19,80,48,4,58
313846408352682813,6,8,42,54,5,32
8106443101459829569,4,7,21,56,6,24
9065258809385046852,12,23,106,48,0,32
3430387508267701067,9,0,0,51,0,0
9075430995562287946,48,0,0,12,23,138
7760449579699000140,48,8,34,12,6,48
6160914795278193489,1,8,33,59,5,45
6675161143151973201,10,12,52,50,6,56
8432006632872858450,0,15,64,60,0,26
4091075575533130581,10,19,82,50,0,32
4598258140034913114,48,0,0,12,23,138
1295219977177781084,47,0,0,13,23,138
3385296049505162076,59,0,0,1,23,138
5295126749650047836,1,12,50,59,6,58
4784181041222964057,56,0,0,4,7,75
8217191975615845215,32,0,4,28,0,25
466174055692751714,11,8,47,49,15,91
2815185340992803685,51,0,0,9,13,78
2502016972363420524,2,8,31,58,4,43
1026140097564791670,3,19,82,57,4,56
3815439093006914422,39,4,24,21,6,38
8706894297593762679,12,19,82,48,4,56
6035585985535267705,52,0,9,8,23,129
6611032250825167738,31,2,8,29,0,4
3901402189234000764,54,0,9,6,8,39
9220622754425525111,54,0,0,6,0,0
7024614457464247164,6,8,34,54,7,56
760198859156345728,3,7,34,57,3,23
6973603538783949694,8,4,21,52,7,46
1612473899934700418,10,7,29,50,5,43
5585560655174488961,45,8,26,15,6,32
4292660491880158081,47,5,14,13,6,52
749245661913437062,6,6,29,54,6,46
1795841618784473992,59,5,25,1,6,41
3872163434748924812,52,0,0,8,23,138
2704641342259417998,11,1,5,49,0,1
1853208929083741071,8,6,25,52,6,44
3512974005350486928,53,0,3,7,3,19
6196557230423724944,4,0,0,56,0,0
624380335736411026,3,5,24,57,5,36
9010052443579339667,54,8,36,6,6,48
6933656664644440980,24,0,1,36,6,35
4346538424892707735,49,0,0,11,23,138
2569354530863633310,57,3,14,3,0,4
6364227533964104608,1,0,0,59,10,73
7303300930758857634,49,0,0,11,15,90
6814306481052341158,28,4,21,32,6,29
4001957038872286120,8,14,55,52,5,59
7271038444417536935,8,1,3,52,0,3
8810899608589489065,11,0,0,49,0,0
2534653105490875308,57,8,38,3,4,33
1421802966801470384,9,0,0,51,0,0
4136882232326050736,59,0,0,1,14,58
8373832637874295726,0,0,0,60,11,49
4800409111125611441,12,9,45,48,6,54
7639380240275035056,58,19,83,2,4,55
3085747678776120253,59,0,0,1,12,85
323267668953027520,6,9,22,54,6,26
6130227199021765566,10,13,56,50,6,58
7187898787903886272,12,19,83,48,4,55
661323243423388612,4,7,29,56,6,37
9067592419652850624,6,6,30,54,7,50
5406782680533423044,59,19,83,1,4,55
3478937946272191427,11,19,82,49,4,56
9204962793113048005,6,10,40,54,4,44
5302081913619141580,52,0,2,8,12,70
8632076798470378445,7,21,84,53,2,54
1806873323743237074,10,7,31,50,6,47
5520023324907295697,8,0,1,52,2,32
5619222304159093713,47,0,0,13,23,138
717592419932197848,11,12,45,49,6,53
7566074466040173531,47,1,11,13,22,105
2471906808177677281,11,19,82,49,4,56
1188161430221968360,4,7,35,56,4,27
4215993723250136045,3,19,82,57,4,56
6812121993537311726,1,19,82,59,4,56
1000400335282361328,56,0,0,4,23,138
221640060735411187,28,0,2,32,11,60
65661685550961651,11,9,35,49,5,49
2468255198237381620,57,20,77,3,3,61
4290356134411817976,5,8,35,55,6,48
769647930769691648,3,3,14,57,4,27
3053071414496187392,4,5,26,56,5,31
1346556436562793472,4,1,5,56,0,1
5840127582158181379,5,13,54,55,6,60
5899113806891406342,8,20,84,52,3,54
5930528263696274439,7,7,33,53,6,47
7158422914384811015,4,23,96,56,0,42
4422446310344119304,47,1,6,13,5,30
5224432675455161352,57,3,3,3,20,135
6575129232567489550,58,0,0,2,10,60
6024744556035232784,12,19,83,48,4,55
6519178402325877780,6,6,27,54,6,45
8103050163580294165,5,19,82,55,0,32
4092771937979585563,50,0,0,10,13,78
6164733573836166171,59,0,2,1,11,66
6065912761121231900,59,19,83,1,4,55
2580844124650066974,12,4,23,48,3,22
2538731723517285408,5,0,0,55,0,0
3923768982471365664,13,19,82,47,4,56
761138229941294114,10,0,0,50,1,20
1500809534270460964,7,5,24,53,0,6
3585382869354566690,55,0,9,5,23,129
2932579304093439013,10,11,48,50,5,48
1155524075673736230,51,0,4,9,14,80
200859691255616550,39,5,26,21,6,34
1200739515636438055,50,0,3,10,15,86
3165075319125496866,49,0,0,11,23,138
3684492771890320428,8,6,23,52,5,43
1510703644379337776,47,0,2,13,13,75
5520585620365628463,10,19,82,50,4,56
3368749049830200372,4,5,24,56,6,41
844996215401731128,1,0,0,59,16,96
5610412530533291063,1,0,0,59,23,138
6921452823375303736,52,0,2,8,12,70
8787039710988522554,48,2,6,12,12,76
8682104576448615482,47,0,0,13,23,138
4764684213365298240,10,19,82,50,4,56
3791588779272557633,5,0,3,55,8,45
3657062410664399937,8,19,83,52,4,55
6040561438452569152,24,0,4,36,2,8
7966040190035186755,32,0,0,28,0,0
185219586269140039,1,19,82,59,0,32
1884075052870390854,6,0,0,54,0,0
5970103147320386,10,9,36,50,5,48
6089700594990371913,11,8,42,49,5,32
6612147814941152334,30,0,0,30,0,0
4278576856780067919,5,4,23,55,6,40
3096040684501619795,12,6,30,48,6,42
3905158490960811093,10,20,77,50,3,61
5886779834573411414,55,0,0,5,6,42
5356346559326475356,9,20,43,51,3,37
9079320607036494943,10,19,83,50,4,55
1070946354555868260,12,5,23,48,7,49
1693259439287784552,6,6,70,54,17,68
2449685947237487720,12,5,26,48,7,48
6826694888796902502,51,0,0,9,2,12
6552657279873143914,8,12,27,52,6,30
9186511056556217449,47,0,4,13,16,92
3593791844500493421,49,0,0,11,0,0
7743159519557964912,1,7,31,59,6,47
5108158250960934003,47,0,0,13,23,138
8613896090528601205,2,20,84,58,3,54
2760286954159658104,54,0,4,6,14,78
6593790999455847544,11,3,16,49,0,4
2410284900718957697,47,0,0,13,19,112
2791193563302253697,52,0,0,8,9,66
5663198402829866116,57,10,38,3,6,48
4477967330764805255,9,0,7,51,2,8
8757398362909430924,8,0,0,52,0,0
925089065393640594,3,7,33,57,6,45
1677573561139549330,57,0,0,3,0,0
1188316184133981335,10,19,83,50,4,55
2278358246513890455,49,0,9,11,23,129
7432100255228515477,30,0,0,30,0,0
3189671383209628825,7,8,42,53,5,32
5973271232923063448,2,0,0,58,23,138
3625796100183839899,2,7,40,58,3,33
14612117531645091,58,18,80,2,5,58
2380841143263286439,2,0,9,58,10,72
3900231063921710249,3,0,11,57,0,6
8559784890488575143,10,2,10,50,0,2
3069958946749764779,57,9,45,3,6,45
3430291845684286642,9,1,6,51,0,1
1447288517508682932,44,0,0,16,0,0
5133670532091172020,11,19,82,49,4,56
5915500937269892277,57,19,83,3,4,55
4309781359498384566,49,0,2,11,2,14
3832894647282914485,57,0,0,3,23,138
8932849030900044983,59,0,0,1,0,0
8316894844897055929,48,0,8,12,7,48
8915497710891717822,12,10,43,48,7,59
5933558721586681027,47,0,0,13,13,78
2184607848462800074,1,7,32,59,6,45
6373424578790053065,2,23,106,58,0,32
9131900244549686475,12,20,83,48,3,55
9157415293050705102,8,4,22,52,6,38
4958276022230275279,2,7,33,58,6,47
6466727117994546385,53,0,0,7,2,12
7456637015542781138,6,4,27,54,5,27
8231931511723545810,13,0,2,47,12,70
4363173458055484635,8,19,83,52,4,55
5042455110332372186,56,12,46,4,6,52
7339188028622197977,5,9,40,55,6,50
4306735304747144415,47,5,27,13,4,27
6742829440026858718,2,20,83,58,3,55
2819620032108319968,2,7,34,58,6,46
3326963572918670568,47,0,0,13,0,0
1042980416206099690,33,5,29,27,6,39
8992745468528252136,48,0,0,12,23,138
9099453772619666665,12,2,31,48,0,23
5223121655148958959,9,0,0,51,0,0
8450274596190147823,49,0,0,11,23,138
4679998562906330353,7,3,36,53,2,30
26346307409368308,10,1,2,50,0,4
4198224517543875829,8,15,59,52,0,21
4828866459850659064,3,0,0,57,0,0
3792347547943752958,48,0,0,12,14,58
7882206987658745086,47,0,0,13,0,0
3548097540828812546,55,0,0,5,0,0
3063376000059921669,9,19,49,51,4,37
1576204102011999500,51,0,0,9,7,42
6277812911754630410,49,0,0,11,23,138
8913539542798095628,59,19,82,1,4,56
6423741879326070032,8,19,82,52,4,56
928718235359597851,6,2,8,54,0,4
7185648782998525210,4,6,19,56,7,34
628669034391885094,9,19,76,51,4,62
3555361785112614182,0,0,0,60,6,59
9206893975383856421,4,3,17,56,0,5
6764972162053526827,54,0,0,6,7,75
5001999964346176812,12,1,10,48,0,1
9170766298242897196,27,3,21,33,7,52
8031377277171881264,2,0,0,58,0,0
7872057805038703923,29,0,44,31,23,72
6130346762695398709,35,0,0,25,0,0
146743917580309815,55,0,0,5,11,77
4139137377283036472,2,5,29,58,6,49
5904256308536137015,50,0,0,10,0,0
6591727468486153529,9,4,16,51,0,8
8523889910428063033,7,0,11,53,2,21
6104843303063246140,57,0,0,3,11,68
2605698168938550591,7,0,0,53,0,0
6835279156409619775,49,0,0,11,23,138
275283200330093891,7,18,80,53,5,58
3761065392460649801,48,4,50,12,10,33
4978873425768469839,57,20,83,3,3,55
8057204907167274318,48,0,0,12,23,138
3901129164299457876,12,0,0,48,0,0
2095901591136949592,7,4,22,53,0,4
2862628250099307864,58,8,24,2,6,32
4620155941516760407,10,4,45,50,4,33
2099936792898655579,47,0,0,13,10,60
5821246449485763931,59,20,70,1,3,68
2835270093790762333,12,4,27,48,5,27
5304326382977733981,9,20,83,51,3,55
6056844195067385188,8,20,83,52,3,55
8950409301820724580,49,0,0,11,23,138
8856280632435496294,6,4,19,54,2,17
699102364635977073,50,0,0,10,23,138
455538436010497394,57,19,82,3,4,56
7741788920496674160,5,1,5,55,0,1
580054217780352371,12,19,82,48,4,56
1188705762889389430,10,19,83,50,4,55
2087045579949790584,56,4,22,4,0,4
1283993332179817849,51,0,1,9,1,5
5306693251854620026,0,19,82,60,0,32
8295885107976164734,51,0,0,9,12,70
8976477731954709892,38,7,32,22,2,19
8780270768668267909,49,0,0,11,23,138
2206764192504468873,9,3,19,51,6,39
3785759099600229770,26,7,14,34,6,50
6641264821296715149,6,0,0,54,0,0
4485601834623391118,2,4,21,58,6,39
9091028744719699409,52,0,0,8,23,138
643075687403509142,51,0,0,9,0,0
6759706190033933722,3,0,0,57,13,81
226728173686183326,6,5,27,54,6,39
8074120635603211677,11,13,55,49,6,59
